"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","mupio_ocu","zona_ocu","sexo_fall_les","edad_fall_les","tipo_vehi","color_vehi","causa_acc","estado_implicado","year"
21,"Marzo","Jueves",4,"Guatemala","Guatemala","1","Hombre","21","Motocicleta","Rojo","Colision","Lesionado",2013
21,"Marzo","Jueves",18,"Guatemala","Guatemala","1","Hombre","30","Pick up","Ignorado","Colision","Lesionado",2013
21,"Marzo","Jueves",21,"Guatemala","Villa Nueva","11","Hombre","38","Automovil","Gris","Vuelco","Lesionado",2013
22,"Marzo","Viernes",23,"Guatemala","Guatemala","1","Hombre","24","Motocicleta","Negro","Colision","Lesionado",2013
22,"Marzo","Viernes",23,"Guatemala","Guatemala","1","Hombre","26","Motocicleta","Negro","Colision","Lesionado",2013
22,"Marzo","Viernes",19,"Guatemala","Guatemala","18","Mujer","49","Automovil","Rojo","Colision","Lesionado",2013
22,"Marzo","Viernes",19,"Guatemala","Guatemala","18","Mujer","17","Automovil","Rojo","Colision","Lesionado",2013
22,"Marzo","Viernes",19,"Guatemala","Guatemala","18","Mujer","18","Automovil","Rojo","Colision","Lesionado",2013
22,"Marzo","Viernes",19,"Guatemala","Guatemala","18","Mujer","27","Automovil","Rojo","Colision","Lesionado",2013
22,"Marzo","Viernes",2,"Guatemala","Guatemala","12","Mujer","23","Automovil","Rojo","Vuelco","Fallecido",2013
22,"Marzo","Viernes",6,"Guatemala","Guatemala","12","Hombre","35","Cabezal","Blanco","Colision","Lesionado",2013
22,"Marzo","Viernes",6,"Guatemala","Guatemala","12","Hombre","22","Cabezal","Negro","Colision","Lesionado",2013
22,"Marzo","Viernes",6,"Guatemala","Guatemala","12","Hombre","32","Cabezal","Rojo","Colision","Lesionado",2013
22,"Marzo","Viernes",2,"Guatemala","Mixco","3","Hombre","40","Motocicleta","Rojo","Choque","Fallecido",2013
23,"Marzo","Sabado",23,"Guatemala","Guatemala","3","Hombre","24","Automovil","Verde","Choque","Lesionado",2013
23,"Marzo","Sabado",22,"Guatemala","Guatemala","12","Hombre","24","Motocicleta","Negro","Colision","Lesionado",2013
23,"Marzo","Sabado",19,"Guatemala","Mixco","3","Hombre","52","Taxi","Blanco","Colision","Lesionado",2013
23,"Marzo","Sabado",19,"Guatemala","Mixco","3","Mujer","50","Taxi","Blanco","Colision","Lesionado",2013
23,"Marzo","Sabado",19,"Guatemala","Mixco","3","Hombre","16","Taxi","Blanco","Colision","Lesionado",2013
24,"Marzo","Domingo",1,"Guatemala","Guatemala","3","Hombre","44","Automovil","Negro","Colision","Fallecido",2013
24,"Marzo","Domingo",14,"Guatemala","Guatemala","7","Hombre","22","Automovil","Gris","Choque","Lesionado",2013
24,"Marzo","Domingo",3,"Guatemala","Villa Nueva","5","Hombre","19","Automovil","Blanco","Colision","Lesionado",2013
24,"Marzo","Domingo",3,"Guatemala","Villa Nueva","5","Hombre","31","Automovil","Blanco","Colision","Lesionado",2013
24,"Marzo","Domingo",3,"Guatemala","Villa Nueva","5","Hombre","23","Automovil","Blanco","Colision","Lesionado",2013
24,"Marzo","Domingo",3,"Guatemala","Villa Nueva","5","Hombre","30","Automovil","Blanco","Colision","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","48","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","18","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","20","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","11","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","18","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","55","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","52","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","49","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","21","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","11","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","30","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","6","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","45","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","23","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","3","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","9","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","54","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","30","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","6","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","30","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","31","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","7","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","6","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","15","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","61","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","59","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","31","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Mujer","26","Bus extraurbano","Verde","Vuelco","Lesionado",2013
24,"Marzo","Domingo",8,"Guatemala","Amatitlan","Ignorado","Hombre","19","Bus extraurbano","Verde","Vuelco","Lesionado",2013
25,"Marzo","Lunes",21,"Guatemala","Guatemala","7","Hombre","20","Motocicleta","Negro","Colision","Lesionado",2013
25,"Marzo","Lunes",21,"Guatemala","Guatemala","7","Hombre","19","Motocicleta","Negro","Colision","Lesionado",2013
25,"Marzo","Lunes",21,"Guatemala","Guatemala","7","Mujer","27","Automovil","Rojo","Colision","Lesionado",2013
25,"Marzo","Lunes",13,"Guatemala","San Juan Sacatepequez","Ignorado","Mujer","31","Motocicleta","Negro","Colision","Lesionado",2013
25,"Marzo","Lunes",13,"Guatemala","San Juan Sacatepequez","Ignorado","Hombre","3","Motocicleta","Negro","Colision","Lesionado",2013
27,"Marzo","Miercoles",1,"Guatemala","Guatemala","1","Mujer","19","Motocicleta","Negro","Colision","Lesionado",2013
27,"Marzo","Miercoles",1,"Guatemala","Guatemala","1","Hombre","20","Camioneta","Corinto","Colision","Lesionado",2013
27,"Marzo","Miercoles",2,"Guatemala","Guatemala","1","Mujer","23","Motocicleta","Rojo","Vuelco","Lesionado",2013
27,"Marzo","Miercoles",2,"Guatemala","Guatemala","3","Hombre","23","Motocicleta","Negro","Colision","Lesionado",2013
27,"Marzo","Miercoles",1,"Guatemala","Guatemala","12","Hombre","20","Ignorado","Ignorado","Colision","Lesionado",2013
27,"Marzo","Miercoles",1,"Guatemala","Guatemala","12","Hombre","Ignorado","Ignorado","Ignorado","Colision","Fallecido",2013
27,"Marzo","Miercoles",2,"Guatemala","Guatemala","12","Hombre","20","Motocicleta","Ignorado","Choque","Lesionado",2013
27,"Marzo","Miercoles",2,"Guatemala","Guatemala","12","Hombre","30","Motocicleta","Ignorado","Choque","Lesionado",2013
27,"Marzo","Miercoles",2,"Guatemala","Guatemala","12","Hombre","30","Motocicleta","Ignorado","Choque","Lesionado",2013
28,"Marzo","Jueves",22,"Guatemala","Guatemala","1","Hombre","24","Taxi","Blanco","Colision","Lesionado",2013
30,"Marzo","Sabado",4,"Guatemala","Guatemala","4","Mujer","30","Motocicleta","Rojo","Colision","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","1","Hombre","Ignorado","Pick up","Verde","Colision","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","1","Hombre","Ignorado","Pick up","Verde","Colision","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","1","Hombre","Ignorado","Pick up","Verde","Colision","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","18","Hombre","22","Automovil","Blanco","Choque","Fallecido",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","18","Hombre","21","Automovil","Blanco","Choque","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","18","Mujer","20","Automovil","Blanco","Choque","Lesionado",2013
30,"Marzo","Sabado",20,"Guatemala","Guatemala","18","Hombre","1","Automovil","Blanco","Choque","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Hombre","12","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","33","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","15","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Hombre","38","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","38","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","13","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Hombre","17","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","38","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","16","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Hombre","11","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","8","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Hombre","6","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",13,"Guatemala","Guatemala","11","Mujer","11","Pick up","Gris","Vuelco","Lesionado",2013
30,"Marzo","Sabado",21,"Guatemala","Guatemala","7","Hombre","17","Motocicleta","Negro","Choque","Lesionado",2013
30,"Marzo","Sabado",4,"Guatemala","San Juan Sacatepequez","4","Hombre","Ignorado","Automovil","Blanco","Vuelco","Lesionado",2013
30,"Marzo","Sabado",4,"Guatemala","San Juan Sacatepequez","4","Mujer","Ignorado","Automovil","Blanco","Vuelco","Lesionado",2013
30,"Marzo","Sabado",4,"Guatemala","San Juan Sacatepequez","4","Hombre","Ignorado","Automovil","Blanco","Vuelco","Lesionado",2013
30,"Marzo","Sabado",17,"Guatemala","San Juan Sacatepequez","Ignorado","Hombre","20","Motocicleta","Rojo","Vuelco","Lesionado",2013
30,"Marzo","Sabado",17,"Guatemala","San Juan Sacatepequez","Ignorado","Mujer","8","Motocicleta","Rojo","Vuelco","Lesionado",2013
30,"Marzo","Sabado",17,"Guatemala","San Juan Sacatepequez","Ignorado","Hombre","12","Motocicleta","Rojo","Vuelco","Lesionado",2013
30,"Marzo","Sabado",17,"Guatemala","San Juan Sacatepequez","Ignorado","Mujer","10","Motocicleta","Rojo","Vuelco","Lesionado",2013
30,"Marzo","Sabado",17,"Guatemala","San Juan Sacatepequez","Ignorado","Mujer","16","Motocicleta","Rojo","Vuelco","Lesionado",2013
31,"Marzo","Domingo",21,"Guatemala","Guatemala","18","Hombre","44","Motocicleta","Negro","Choque","Lesionado",2013
31,"Marzo","Domingo",21,"Guatemala","Guatemala","18","Mujer","57","Motocicleta","Negro","Choque","Lesionado",2013
31,"Marzo","Domingo",21,"Guatemala","Guatemala","18","Mujer","Ignorado","Motocicleta","Negro","Choque","Lesionado",2013
31,"Marzo","Domingo",15,"Guatemala","Guatemala","15","Hombre","43","Motocicleta","Negro","Colision","Lesionado",2013
31,"Marzo","Domingo",14,"Guatemala","Villa Nueva","21","Hombre","49","Camioneta","Gris","Colision","Lesionado",2013
1,"Abril","Lunes",2,"Guatemala","Guatemala","1","Hombre","34","Motocicleta","Negro","Colision","Lesionado",2013
1,"Abril","Lunes",5,"Guatemala","Fraijanes","Ignorado","Hombre","24","Motocicleta","Gris","Choque","Lesionado",2013
3,"Abril","Miercoles",14,"Guatemala","Guatemala","11","Hombre","Ignorado","Motocicleta","Rojo","Colision","Fallecido",2013
3,"Abril","Miercoles",17,"Guatemala","Villa Nueva","Ignorado","Hombre","40","Automovil","Azul","Choque","Lesionado",2013
5,"Abril","Viernes",11,"Guatemala","Santa Catarina Pinula","Ignorado","Hombre","35","Pick up","Blanco","Colision","Fallecido",2013
5,"Abril","Viernes",10,"Guatemala","Guatemala","12","Mujer","1","Camioneta","Negro","Colision","Lesionado",2013
6,"Abril","Sabado",11,"Guatemala","Guatemala","3","Hombre","55","Automovil","Blanco","Colision","Lesionado",2013
7,"Abril","Domingo",10,"Guatemala","Guatemala","1","Hombre","12","Automovil","Rojo","Colision","Lesionado",2013
7,"Abril","Domingo",18,"Guatemala","Santa Catarina Pinula","Ignorado","Hombre","47","Motocicleta","Rojo","Choque","Fallecido",2013
7,"Abril","Domingo",23,"Guatemala","Guatemala","7","Hombre","31","Motocicleta","Negro","Colision","Lesionado",2013
7,"Abril","Domingo",20,"Guatemala","Guatemala","7","Hombre","30","Motocicleta","Ignorado","Vuelco","Lesionado",2013
7,"Abril","Domingo",20,"Guatemala","Guatemala","7","Mujer","29","Motocicleta","Ignorado","Vuelco","Lesionado",2013
8,"Abril","Lunes",17,"Guatemala","Guatemala","3","Hombre","24","Motocicleta","Ignorado","Colision","Lesionado",2013
8,"Abril","Viernes",7,"Guatemala","Palencia","Ignorado","Mujer","29","Mototaxi","Rojo","Colision","Lesionado",2013
8,"Abril","Lunes",8,"Guatemala","Santa Catarina Pinula","Ignorado","Hombre","29","Motocicleta","Ignorado","Colision","Lesionado",2013
8,"Abril","Lunes",19,"Guatemala","Mixco","3","Hombre","28","Motocicleta","Negro","Colision","Lesionado",2013
8,"Abril","Lunes",15,"Guatemala","Mixco","4","Hombre","25","Motocicleta","Ignorado","Colision","Lesionado",2013
9,"Abril","Martes",3,"Guatemala","Guatemala","2","Hombre","32","Motocicleta","Azul","Colision","Fallecido",2013
9,"Abril","Martes",12,"Guatemala","Amatitlan","Ignorado","Hombre","57","Automovil","Beige","Colision","Fallecido",2013
9,"Abril","Martes",12,"Guatemala","Amatitlan","Ignorado","Mujer","25","Automovil","Beige","Colision","Fallecido",2013
9,"Abril","Martes",14,"Guatemala","Amatitlan","Ignorado","Hombre","33","Camion","Blanco","Vuelco","Fallecido",2013
9,"Abril","Martes",10,"Guatemala","Villa Canales","2","Hombre","19","Motocicleta","Ignorado","Choque","Lesionado",2013
9,"Abril","Martes",10,"Guatemala","Villa Canales","2","Mujer","44","Motocicleta","Ignorado","Choque","Lesionado",2013
10,"Abril","Miercoles",7,"Guatemala","Guatemala","1","Hombre","19","Motocicleta","Rojo","Colision","Lesionado",2013
10,"Abril","Miercoles",9,"Guatemala","Guatemala","1","Hombre","30","Motocicleta","Rojo","Colision","Lesionado",2013
10,"Abril","Miercoles",15,"Guatemala","Guatemala","10","Hombre","18","Motocicleta","Negro","Colision","Lesionado",2013
10,"Abril","Miercoles",17,"Guatemala","Guatemala","7","Hombre","25","Motocicleta","Rojo","Colision","Lesionado",2013
11,"Abril","Jueves",9,"Guatemala","Guatemala","1","Hombre","30","Motocicleta","Azul","Colision","Lesionado",2013
11,"Abril","Jueves",9,"Guatemala","Guatemala","1","Hombre","32","Motocicleta","Azul","Colision","Lesionado",2013
11,"Abril","Jueves",20,"Guatemala","Guatemala","17","Hombre","27","Motocicleta","Negro","Colision","Lesionado",2013
11,"Abril","Jueves",20,"Guatemala","Guatemala","13","Hombre","21","Motocicleta","Azul","Colision","Lesionado",2013
12,"Abril","Viernes",1,"Guatemala","Santa Catarina Pinula","16","Mujer","20","Camioneta","Corinto","Colision","Lesionado",2013
12,"Abril","Viernes",1,"Guatemala","Santa Catarina Pinula","16","Hombre","20","Camioneta","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",15,"Guatemala","Guatemala","12","Hombre","19","Motocicleta","Ignorado","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","18","Mujer","9","Automovil","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","18","Mujer","9","Automovil","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","18","Hombre","30","Automovil","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","18","Hombre","45","Automovil","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","18","Mujer","38","Automovil","Gris","Colision","Lesionado",2013
13,"Abril","Sabado",15,"Guatemala","Santa Catarina Pinula","3","Hombre","27","Automovil","Verde","Colision","Lesionado",2013
13,"Abril","Sabado",15,"Guatemala","Santa Catarina Pinula","3","Mujer","18","Automovil","Verde","Colision","Lesionado",2013
13,"Abril","Sabado",15,"Guatemala","Santa Catarina Pinula","3","Hombre","28","Automovil","Corinto","Colision","Lesionado",2013
13,"Abril","Sabado",6,"Guatemala","Guatemala","12","Hombre","23","Motocicleta","Negro","Vuelco","Fallecido",2013
14,"Abril","Domingo",6,"Guatemala","San Juan Sacatepequez","7","Hombre","30","Automovil","Corinto","Vuelco","Lesionado",2013
15,"Abril","Lunes",17,"Guatemala","Guatemala","10","Hombre","66","Motocicleta","Ignorado","Colision","Lesionado",2013
15,"Abril","Lunes",17,"Guatemala","Guatemala","10","Hombre","22","Motocicleta","Ignorado","Colision","Lesionado",2013
15,"Abril","Lunes",1,"Guatemala","Guatemala","18","Hombre","48","Automovil","Rojo","Choque","Lesionado",2013
15,"Abril","Lunes",1,"Guatemala","Guatemala","18","Hombre","67","Automovil","Rojo","Choque","Lesionado",2013
16,"Abril","Martes",12,"Guatemala","Santa Catarina Pinula","Ignorado","Mujer","20","Motocicleta","Azul","Colision","Lesionado",2013
17,"Abril","Miercoles",13,"Guatemala","Guatemala","1","Hombre","14","Motocicleta","Negro","Colision","Lesionado",2013
17,"Abril","Miercoles",22,"Guatemala","Guatemala","7","Mujer","15","Motocicleta","Rojo","Colision","Lesionado",2013
17,"Abril","Miercoles",22,"Guatemala","Guatemala","7","Mujer","15","Motocicleta","Rojo","Colision","Lesionado",2013
17,"Abril","Miercoles",15,"Guatemala","Guatemala","21","Mujer","21","Taxi","Blanco","Choque","Lesionado",2013
18,"Abril","Jueves",7,"Guatemala","Guatemala","4","Hombre","25","Motocicleta","Negro","Colision","Fallecido",2013
18,"Abril","Jueves",20,"Guatemala","Guatemala","19","Mujer","28","Motocicleta","Ignorado","Colision","Lesionado",2013
19,"Abril","Viernes",6,"Guatemala","Guatemala","18","Hombre","37","Bus urbano","Ignorado","Colision","Fallecido",2013
19,"Abril","Viernes",8,"Guatemala","Guatemala","10","Hombre","24","Motocicleta","Rojo","Colision","Lesionado",2013
20,"Abril","Sabado",14,"Guatemala","Mixco","6","Hombre","28","Pick up","Negro","Choque","Lesionado",2013
20,"Abril","Sabado",19,"Guatemala","Palencia","6","Mujer","2","Automovil","Gris","Colision","Lesionado",2013
20,"Abril","Sabado",3,"Guatemala","Guatemala","19","Mujer","30","Automovil","Gris","Choque","Lesionado",2013
21,"Abril","Domingo",10,"Guatemala","Guatemala","21","Mujer","30","Bus urbano","Amarillo","Choque","Lesionado",2013
21,"Abril","Domingo",10,"Guatemala","Guatemala","21","Mujer","Ignorado","Bus urbano","Amarillo","Choque","Lesionado",2013
